#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.02066235144642 4.532215062573952 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.4008218122265 3.407403304479786 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 259.91604373653433 1.5627577735010543 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 245.8586817781884 -35.5512915734823 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 191.57774817436012 -22.297075688574093 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 189.64052329598505 -43.17144653337603 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 219.5475208663589 -2.4837709749887362 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.17973915831527 4.471576507955892 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.4179986837881 3.017190155596107 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 280.81015894694997 -24.660466662437358 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 228.9400751326335 -63.33777415541612 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 253.52879080438723 -44.31530940791453 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 269.64127017807687 -52.79275503096389 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.28935158705426 2.9056782111630803 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 259.91604373653433 1.5627577735010543 100000.0 0.0 1575420000.0
