#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.58603733340678 4.515887924752872 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.96496082818567 3.4069255355329617 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.4804332356699 1.5337507700953479 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 246.85592861264232 -36.64155717282023 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.46678175468202 -21.23911385722504 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.48880446125432 -44.007581924706514 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.10596046036287 -1.5028750715340609 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.74410652361487 4.436903224706258 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.9805958350536 2.97259993589077 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.2141842773798 -24.223682708754364 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 231.41584422875883 -63.129640911932846 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.04776708295017 -44.809933094770585 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 271.0478552851455 -52.038632135876966 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.87595969137578 1.8144979960310377 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.4804332356699 1.5337507700953479 100000.0 0.0 1575420000.0
