#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.87291603062542 4.478379778025063 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 265.2490191368072 3.4058366995528297 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.76514966670436 1.4684657668368273 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 249.22558111208187 -39.078507892301815 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 194.43369575310552 -18.81085003181587 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 192.50029672102264 -45.88448117864329 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 221.36822302176404 0.7246201826526114 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 237.02870604734332 4.357698351632001 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 266.261219589601 2.8713444208840544 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 282.1244672921177 -23.224830794290114 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 236.90786399012916 -62.50693263347434 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 255.26095094923588 -45.92311825730028 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 274.0882674739757 -50.26857003553199 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 257.2210820930007 -0.6730767523414068 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.76514966670436 1.4684657668368273 100000.0 0.0 1575420000.0
