#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.89403252893402 4.507012656223977 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.27228641603807 3.4066619268085505 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.78790445749 1.5181363677201516 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 247.4083783830668 -37.22651753969421 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.94335678907242 -20.664414611629095 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.95860324131007 -44.45704266380137 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.40915087976447 -0.9727793402925566 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 236.05155797928876 4.41810842640058 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.28709499806786 2.948497999712805 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.43383330139585 -23.98687071484016 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 232.7425876308038 -63.00015053014299 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.33417675734816 -45.07612081789532 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 271.79244621625 -51.62448224671398 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.1964660577311 1.2237082298514133 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.78790445749 1.5181363677201516 100000.0 0.0 1575420000.0
