#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.15141061633852 4.499459174176199 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.52909597159226 3.4064482223200936 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.0448427146916 1.5049262636462848 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 247.87961453438123 -37.72069667984957 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 193.3404793406946 -20.174941816609103 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 191.35844583974873 -44.83725668322315 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.66190892018176 -0.5227512224162537 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 236.30847547510496 4.402132678957535 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.5432072295152 2.928047746239812 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.6155819490251 -23.78538889693025 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 233.85648656736572 -62.880961641513544 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.57519374842533 -45.30146976339819 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 272.4108376498329 -51.269347254367716 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.46509191917033 0.7215773354766971 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.0448427146916 1.5049262636462848 100000.0 0.0 1575420000.0
