#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.45941923963034 4.490529747513411 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.83643312442456 3.4061844653231765 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.3523377070782 1.489410073076793 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 248.44695788237027 -38.299384814723744 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 193.8090672318649 -19.59708003710437 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 191.84026312470985 -45.283098170522976 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.96387836328765 0.006858754091918611 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 236.61594201527834 4.383288388531937 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.84972986672847 2.903968166057156 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.83385113307145 -23.54777303247651 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 235.16195840938948 -62.729940896392336 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.86628112076957 -45.565952772338974 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 273.13262462080223 -50.84734842406543 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.78712384827173 0.12993381590061304 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.3523377070782 1.489410073076793 100000.0 0.0 1575420000.0
