#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.30326789399706 4.495059074390946 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.68062197650795 3.4063177277668 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.19644600884754 1.4972678593031077 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 248.15833167513424 -38.00651270475772 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 193.57205474206492 -19.89017458327717 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 191.59518442897934 -45.05737379991494 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.81086713314224 -0.26153795299756977 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 236.46006539573895 4.392843408034271 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.6943312580035 2.9161711709250735 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.7232773887145 -23.668262139333404 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 234.501776382341 -62.80792228114415 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.7183872834151 -45.432016275241416 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 272.76825962595024 -51.061753949175625 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.62375619417026 0.4298613910624341 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.19644600884754 1.4972678593031077 100000.0 0.0 1575420000.0
