#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 230.65772718392546 4.542678924833877 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.03868181436445 3.4077073083491194 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 259.55375506374287 1.5815429206770955 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 245.23080508973587 -34.843060015931094 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 190.99777304695849 -22.975358360648425 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 189.10609270601634 -42.629315921031086 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 219.1876088973318 -3.116236343734449 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 234.81745502406696 4.49386624914638 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.0568626898445 3.045941425794323 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 280.5497847684046 -24.94114176123005 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 227.3301638573 -63.45003358559897 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 253.20013205022025 -43.994958693561465 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 268.7122672478885 -53.270306585962246 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 254.91390983431143 3.607863245229856 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 259.55375506374287 1.5815429206770955 100000.0 0.0 1575420000.0
