#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.92353458679193 4.476903064650107 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 265.2995275022925 3.4057940975049057 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.8156856981653 1.465932897732004 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 249.32153123901898 -39.17249369748669 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 194.50939673635088 -18.715357883601328 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 192.5816622935417 -45.95711637445382 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 221.41766139707377 0.8115798965858931 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 237.0792359885181 4.354591738002839 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 266.3115952298667 2.867390550677417 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 282.1601005801009 -23.185634900252186 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 237.11831923939383 -62.47849881793228 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 255.309613205763 -45.96629335439886 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 274.2031435636376 -50.197923393376776 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 257.274299597165 -0.7704598795024161 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.8156856981653 1.465932897732004 100000.0 0.0 1575420000.0
