#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 233.02477838005092 4.473831378671596 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 265.4005414192528 3.405713644823675 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.9167597393047 1.4606712478042978 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 249.51797919128478 -39.367968157786116 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 194.66255215898974 -18.51628245660263 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 192.74758442402174 -46.10825451902076 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 221.5163988728813 0.9927242018977455 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 237.18029550441386 4.348127110668683 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 266.4123348805717 2.8591647892461167 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 282.23006031804147 -23.103929065546563 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 237.55137470217346 -62.41828645679184 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 255.40701265008738 -46.05614695241371 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 274.4372611027229 -50.050395496582915 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 257.3810442137439 -0.9733623786580555 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.9167597393047 1.4606712478042978 100000.0 0.0 1575420000.0
