#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.379265880988 4.521941707603286 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.75864682684886 3.4070956551169975 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.2740237556967 1.5444664594363622 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 246.48619241765863 -36.23902674215457 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.14195907121743 -21.63170236705875 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.17481266548543 -43.69864044008718 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 219.90206139038565 -1.8660926472767565 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.53770764596524 4.449750618518719 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.7748506941653 2.9891042822042206 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.06748163747113 -24.385638574817648 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 230.50529747126504 -63.21150641817984 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 253.8572036270692 -44.62710043357745 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 270.5347042285642 -52.319757224815596 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.66104760490884 2.218846742041321 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.2740237556967 1.5444664594363622 100000.0 0.0 1575420000.0
