#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.82229704978099 4.479856372691014 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 265.1985111280146 3.405880400231954 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.7146131055533 1.471000569166256 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 249.1298647043602 -38.98442152773653 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 194.35788606349874 -18.90630166654823 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 192.41911936957374 -45.81178902936925 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 221.31876992566518 0.6376501817678963 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 236.97817597575963 4.360802905787849 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 266.21084358639513 2.8752984210874097 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 282.08881484337525 -23.264015743048326 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 236.69704065530215 -62.5350654072381 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 255.2123600881823 -45.87991823091336 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 273.97307860156866 -50.339111210071465 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 257.16789039012195 -0.5757027661479539 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.7146131055533 1.471000569166256 100000.0 0.0 1575420000.0
