#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.7928051822465 4.509933890984084 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.1712795350612 3.4067486448347464 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.68684869832407 1.523264112077979 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 247.2259162114653 -37.03456729463964 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.78719363865375 -20.853552410320763 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.80348066643495 -44.30948617804405 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.3095807462078 -1.1470309327302006 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.95050943806405 4.424289912605853 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.18635895752726 2.9564201379312434 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.3617352117573 -24.064775148085687 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 232.30761799096047 -63.04402199857737 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.23977126144382 -44.98870784689821 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 271.5490692416543 -51.761121838455495 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.09104057278273 1.4179945741574398 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.68684869832407 1.523264112077979 100000.0 0.0 1575420000.0
