#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.0163704712255 4.532335451528062 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.396539048219 3.407407038864786 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 259.9117596266499 1.5629738987393302 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 245.8512857824142 -35.5431750082695 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 191.57099944328456 -22.304887632779078 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 189.6342122606055 -43.165229503614896 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 219.54327005775016 -2.4910391382696404 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.17545499069547 4.471833494779529 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.4137275298784 3.017520888515651 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 280.80705236583157 -24.663696768495146 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 228.92151713178097 -63.339161825624025 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 253.52487363447227 -44.311634418022805 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 269.6305793780532 -52.7982822971715 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.28491139063075 2.9137546082651333 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 259.9117596266499 1.5629738987393302 100000.0 0.0 1575420000.0
