#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.12190112297398 4.529318149808655 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.50184074881406 3.4073160512179586 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.0171057280795 1.5575863419755926 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 246.0348251696093 -35.74590466190618 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 191.7376775867807 -22.109469248954117 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 189.79054049653908 -43.32055196553194 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 219.64772007819042 -2.309341194913391 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.28079840198652 4.465418024634265 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.51874287235694 3.009259010138722 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 280.88290832103877 -24.582929655307282 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 229.38324431491367 -63.30377588643682 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 253.62117162525678 -44.4034658843534 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 269.89532504163355 -52.65983709671498 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.39419611717327 2.7118256930453084 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.0171057280795 1.5575863419755926 100000.0 0.0 1575420000.0
