#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.73788736930427 4.51151539817018 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.11648055454117 3.4067956707029836 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.6320237180167 1.5260434831340424 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 247.12735194581623 -36.930443403725455 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.70231979564343 -20.95592289364993 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.7196575750163 -44.22947267452128 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.25552895325967 -1.241427908288076 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.89568818301845 4.427638176252377 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.13170767194606 2.960712563300568 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.3225615053919 -24.1069533454465 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 232.07143127320802 -63.06725566571664 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.18866111489805 -44.94131745166727 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 271.4165879514732 -51.83493879759663 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.03388395761556 1.5232113812857198 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.6320237180167 1.5260434831340424 100000.0 0.0 1575420000.0
