#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.6366539383506 4.5144311478620285 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.01546779938786 3.4068823239518866 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.53096369250295 1.531180508582667 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 246.94619301561906 -36.73794142271268 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.54541506299165 -21.144765315779452 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.56558547709741 -44.081596763745274 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.15583632712227 -1.415720120170276 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.79463380276326 4.433815271492331 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.0309662941852 2.9686369289511165 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.2503310245825 -24.184784370982207 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 231.6346571978927 -63.10916556768655 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.0946648055406 -44.85375244006573 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 271.1711083751509 -51.9708529937794 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.9285813246036 1.7174160239686524 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.53096369250295 1.531180508582667 100000.0 0.0 1575420000.0
