#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.974153257228 4.4754252903852665 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 265.35003548946685 3.405750375513093 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.86622304464805 1.46340140350782 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 249.417717456859 -39.266380076813896 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 194.5849907888442 -18.619824774682073 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 192.6632183314076 -46.02969472873407 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 221.46708537907668 0.8985305078148478 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 237.1297663003506 4.351485045659952 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 266.36197166959346 2.8634369677152742 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 282.1957134458303 -23.146426825645573 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 237.32840439129194 -62.44976364806645 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 255.35834633507142 -46.00944163451758 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 274.3177084085677 -50.12717111691616 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 257.3275443882272 -0.8678526755168053 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.86622304464805 1.46340140350782 100000.0 0.0 1575420000.0
