#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 231.42988988278762 4.520488232575416 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 263.8091611537656 3.4070524797800417 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 260.32456076014245 1.5418902205942489 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 246.5756002384682 -36.33577389436805 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 192.2211085044115 -21.537560471439434 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 190.25090363655852 -43.77286688511643 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 219.95202784249028 -1.7789127705645917 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 235.58824259375507 4.446666905863899 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 264.82522804287066 2.9851399327569093 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.1037216161239 -24.34679001053965 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 230.72524986848782 -63.19237028901509 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 253.90383195027127 -44.67102118751348 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 270.6594095888341 -52.25248127133884 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 255.71359496109716 2.1218228139416313 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 260.32456076014245 1.5418902205942489 100000.0 0.0 1575420000.0
