#format:name ra_d dec_d i spi freq0
GSAT-8_(GAGAN/PRN_127) 232.3075617347959 4.494936545288956 100000.0 0.0 1575420000.0
GSAT-10_(GAGAN/PRN_128) 264.68490645102816 3.406313960866063 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(PRN_144) 261.20073259885464 1.497055044394549 100000.0 0.0 1575420000.0
GPS_BIIF-8__(PRN_03) 248.16617743899013 -38.014440088478715 100000.0 0.0 1575420000.0
GPS_BIII-4__(PRN_14) 193.5785479996071 -19.88225817865189 100000.0 0.0 1575420000.0
GSAT0102_(GALILEO-FM2) 191.6018585755683 -45.06348124008386 100000.0 0.0 1575420000.0
GSAT0218_(GALILEO_22) 220.81507795342225 -0.25428333982666435 100000.0 0.0 1575420000.0
BEIDOU-2_G5_(C05) 236.4643515764827 4.392585264619123 100000.0 0.0 1575420000.0
BEIDOU-2_G6_(C02) 265.6986041456588 2.9158413385764708 100000.0 0.0 1575420000.0
BEIDOU-3S_IGSO-1S_(C31) 281.72634183033335 -23.665007074413733 100000.0 0.0 1575420000.0
BEIDOU-3S_M2S_(C58) 234.51973403597333 -62.805853128412075 100000.0 0.0 1575420000.0
BEIDOU-2_IGSO-6_(C13) 254.7224487385379 -45.43563948878042 100000.0 0.0 1575420000.0
BEIDOU-3_M8_(C28) 272.77822083592525 -51.05597297717301 100000.0 0.0 1575420000.0
BEIDOU-3_M19_(C41) 256.62824193941805 0.4217565868401172 100000.0 0.0 1575420000.0
BEIDOU-3_G2_(C60) 261.20073259885464 1.497055044394549 100000.0 0.0 1575420000.0
